4	1000000	0.190872	38.7376
4	1000000	0.190872	28.7501
4	1000000	0.190872	22.5045
4	1000000	0.190872	27.0775
4	1000000	0.190872	26.317
4	1000000	0.190872	27.1819
4	1000000	0.190872	23.9319
4	1000000	0.190872	30.2787
4	1000000	0.190872	29.587
4	1000000	0.190872	26.7078
1	100000	0.19154	19.4699
1	100000	0.19154	18.776
1	100000	0.19154	19.4322
1	100000	0.19154	19.7699
1	100000	0.19154	19.2533
1	100000	0.19154	19.3943
1	100000	0.19154	19.518
1	100000	0.19154	19.7016
1	100000	0.19154	19.614
1	100000	0.19154	19.4505
1	1000000	0.189585	19.07
1	1000000	0.189585	19.6833
1	1000000	0.189585	19.673
1	1000000	0.189585	19.6068
1	1000000	0.189585	19.2558
1	1000000	0.189585	19.3834
1	1000000	0.189585	19.4207
1	1000000	0.189585	19.6157
1	1000000	0.189585	19.6422
1	1000000	0.189585	19.7011
1	10000000	0.190352	19.4524
1	10000000	0.190352	19.5366
1	10000000	0.190352	19.4311
1	10000000	0.190352	18.6554
1	10000000	0.190352	19.59
1	10000000	0.190352	19.4948
1	10000000	0.190352	19.528
1	10000000	0.190352	18.679
1	10000000	0.190352	19.6244
1	10000000	0.190352	19.5807
2	100000	0.19205	36.828
2	100000	0.19205	37.512
2	100000	0.19205	37.3926
2	100000	0.19205	37.5011
2	100000	0.19205	37.8829
2	100000	0.19205	37.5263
2	100000	0.19205	37.7666
2	100000	0.19205	37.5354
2	100000	0.19205	37.8723
2	100000	0.19205	37.5678
2	1000000	0.191166	38.3359
2	1000000	0.191166	37.5302
2	1000000	0.191166	37.2572
2	1000000	0.191166	38.1111
2	1000000	0.191166	38.2245
2	1000000	0.191166	38.3413
2	1000000	0.191166	37.7199
2	1000000	0.191166	38.397
2	1000000	0.191166	38.3983
2	1000000	0.191166	37.9975
2	10000000	0.190208	38.3857
2	10000000	0.190208	38.3444
2	10000000	0.190208	38.3592
2	10000000	0.190208	36.0368
2	10000000	0.190208	29.1239
2	10000000	0.190208	38.358
2	10000000	0.190208	38.4197
2	10000000	0.190208	38.4273
2	10000000	0.190208	38.4313
2	10000000	0.190208	38.2976
4	100000	0.19034	69.1572
4	100000	0.19034	73.9281
4	100000	0.19034	72.6033
